V,225339210,53.512124,-113.586187
V,225339211,53.512089,-113.586531
V,225339212,53.511971,-113.587710
V,225339218,53.512176,-113.629875
V,225339219,53.512290,-113.661750
V,225474322,53.512628,-113.551844
V,225474323,53.513390,-113.554880
V,225474325,53.513645,-113.555498
V,225474326,53.513962,-113.555824
V,225474327,53.514395,-113.555910
V,225474328,53.515210,-113.555924
V,225474332,53.515944,-113.555963
V,225474334,53.516258,-113.556081
V,225474336,53.516490,-113.556374
V,225474337,53.516810,-113.557232
V,225474338,53.516860,-113.557901
V,225474340,53.516962,-113.558330
V,225474341,53.517126,-113.558759
V,225474342,53.517371,-113.559120
V,225474343,53.517662,-113.559377
V,225474345,53.518090,-113.559463
V,225474347,53.518427,-113.559463
V,225474349,53.518820,-113.559678
V,225474350,53.519039,-113.559935
V,225474351,53.519228,-113.560347
V,225474353,53.519337,-113.560834
V,225477245,53.509830,-113.596305
V,225477247,53.510522,-113.596671
V,225477248,53.511325,-113.596736
V,225481726,53.511628,-113.590376
V,225481728,53.512765,-113.590351
V,225481731,53.513598,-113.590366
V,225481735,53.514938,-113.590367
V,225481739,53.515779,-113.590350
V,225481745,53.521239,-113.590302
V,225481749,53.523040,-113.590268
V,225481751,53.523974,-113.590242
V,225481755,53.524147,-113.590474
V,225481757,53.524281,-113.590799
V,225481760,53.524480,-113.590597
V,225481765,53.524844,-113.590436
V,225481767,53.526705,-113.590302
V,225481773,53.527571,-113.590302
V,225481774,53.529142,-113.590302
V,225481775,53.531514,-113.590311
V,225481779,53.534604,-113.590268
V,225481785,53.541249,-113.590267
V,225481790,53.547915,-113.590320
V,225481791,53.548678,-113.590302
V,225481793,53.549460,-113.590329
V,225481797,53.552666,-113.590362
V,225481798,53.554145,-113.590362
V,225481802,53.555977,-113.590404
V,225481805,53.560784,-113.590374
V,225481807,53.563103,-113.590407
V,225481809,53.565554,-113.590355
V,225481811,53.566524,-113.590415
V,225481817,53.570399,-113.590356
V,225481819,53.573521,-113.590352
V,225484964,53.536997,-113.614997
V,225484969,53.543132,-113.615245
V,225484970,53.547040,-113.615503
V,225484971,53.547448,-113.615392
V,225484973,53.549253,-113.615464
V,225484977,53.555962,-113.615425
V,225484980,53.570392,-113.615410
V,225488905,53.543832,-113.614980
V,225488907,53.548499,-113.611247
V,225488912,53.557498,-113.604053
V,225488913,53.557726,-113.603853
V,225488915,53.558343,-113.603005
V,225488917,53.558965,-113.600974
V,225488918,53.558987,-113.600609
V,225492654,53.558919,-113.572613
V,225492662,53.558922,-113.548164
V,225492673,53.558825,-113.523122
V,225492687,53.560214,-113.486189
V,225492691,53.560457,-113.482911
V,225492694,53.561019,-113.479623
V,225502049,53.523066,-113.577925
V,225502050,53.524906,-113.577882
V,225502052,53.528347,-113.577831
V,225502053,53.531489,-113.577908
V,225502054,53.534596,-113.577925
V,225502058,53.537687,-113.577925
V,225502061,53.541677,-113.578011
V,225502062,53.543327,-113.577988
V,225502063,53.546368,-113.578063
V,225502064,53.549499,-113.577962
V,225502065,53.551107,-113.577985
V,225502067,53.553555,-113.577976
V,225502068,53.554115,-113.577973
V,225502071,53.560488,-113.578125
V,225502072,53.560755,-113.578123
V,225502076,53.564759,-113.577960
V,225502080,53.573523,-113.577960
V,225502090,53.585583,-113.577942
V,225502094,53.587045,-113.577599
V,225502095,53.590316,-113.577616
V,225506527,53.522894,-113.520834
V,225506528,53.522854,-113.517796
V,225506531,53.522841,-113.512012
V,225509994,53.524769,-113.520792
V,225509996,53.520948,-113.520822
V,225509997,53.520034,-113.520817
V,225520307,53.475917,-113.451033
V,225520308,53.476816,-113.451497
V,225520310,53.478137,-113.451971
V,225520311,53.479012,-113.452072
V,225520313,53.481203,-113.452372
V,225520315,53.481847,-113.452601
V,225520318,53.486730,-113.453985
V,225520321,53.490024,-113.455016
V,225520322,53.493895,-113.454995
